company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
Sydney Airport,https://www.linkedin.com/company/sydneyairport,https://www.linkedin.com/company/65683,sydneyairport.com,"At Sydney Airport, the future of air travel is shaped by you.As a team, we connect the world. More than just a hub of activity and boundless energy, we’re creating a destination of amazing experiences. Like seeing wonderful moments unfold in front of you, knowing “I made that possible!”.Dynamic. Fast-paced. We thrive in a place where fresh challenges land daily. Backed by positive and supportive team players and inspiring leaders, we adapt to change. Driven to grow. Owning every action. To do things better.As smart, problem-solvers, we are always learning and growing. And that’s easier to do alongside passionate experts, as we collaborate across teams readily sharing our knowledge.Each day is a new journey, as we bring an exciting vision to life. With significant capital investment in new, improved infrastructure, there’s never been a better time to expand your potential at Sydney Airport. The range of responsibilities and diverse pathways you can take on with us, are surprising.We are SYD. United in the pride that comes with welcoming the world at Australia’s premier gateway. ",1920,896,"Mascot, New South Wales, Australia",,,Sydney Airport,,,"10 arrivals court, sydney international airport, sydney, new south wales, australia",2020,61296679111,airlines and aviation,airlines/aviation,,,Airport Management,501-1000,"https://twitter.com/SydneyAirport, https://www.facebook.com/SydneyAirport","automotive, sporting goods, food, shopping, sports wear, hotels & travel, luggage, coffee & tea, parking, airports, airport management",252000000,"Microsoft Azure, reCAPTCHA, Videology, Nginx, Mobile Friendly, Microsoft Office 365, Microsoft Azure Hosting, JQuery 2.1.1, Google Tag Manager, Bluekai, Amazon AWS",,,,,
Logistics Executive Group,https://www.linkedin.com/company/logisticsexecutive,https://www.linkedin.com/company/23704,logisticsexecutive.com,"Welcome to Logistics Executive Group - The hub of your global supply chain.Logistics Executive Group is a Supply Chain focused recruitment  & management consulting firm delivering whole-of-lifecycle business services including Executive Search, Corporate Advisory, Leadership Coaching, and Media.We are a single source for recruitment, market intelligence,  mergers, acquisitions and merger integration strategy, leadership development, talent acquisition and talent management, we offer a full suite of solutions designed and executed to position our clients for growth and overall improved performance across the value chain, customers, people and processes.With offices in the key global Supply Chain hubs, we partner with a range of multi-national corporations, local entrepreneurial businesses, private equity firms and for non-profit organisations delivering specialist services that power the performance of organisations and their most valuable asset, their people.Hong Kong Employment Agency Number: 59635",1999,610,"Millers Point, New South Wales, Australia",,,Sydney,,,"level 29, 2 chifley square, sydney, new south wales, au, 2000",2000,61282629800,truck transportation,"transportation, logistics, supply chain and storage",staffing and recruiting,,"Human Capital Performance,Executive Search & Recruitment,Supply Chain Performance,Training & Staff Performance,Business Performance,Interim Management,Career Transition,Supply Chain & Logistics Specialists,Mergers & Acquisitions,Corporate Advisory,Supply Chain Optimisation,Supply Chain Digitalisation,Business Transformation,Global Supply Chain,Supply Chain Strategy,Logistics Strategy,Executive Coaching,Outplacement,International Growth,Market Development",501-1000,,"recruitment, supply chain, training, executive search, interim management, business performance, career transition, logistics specialists, human capital performance, supply chain performance, staff performance",7000000,"YouTube, WordPress.org, Woo Commerce, WP Engine, Outlook, Microsoft Office 365, Google Font API, Google Analytics, Cloudflare DNS, CloudFlare Hosting",,,,,info@logisticsexecutive.com
Team Global Express,https://www.linkedin.com/company/teamglobalexpress,https://www.linkedin.com/company/74354090,teamglobalexp.com,"United by our fundamental goal to provide superior customer experiences and operational excellence, Team Global Express is excited to step forward under new ownership, Allegro Funds. Backed by an unrivalled and seamless network, Team Global Express builds unique, innovative and tailored solutions across road, rail, air and sea, providing transport, logistics, and business solutions to customers throughout Australia and New Zealand.By exploring how businesses continue to deliver in a changing world, Team Global Express is determined to play our pivotal part in the pandemic-proof economic recovery of Australia and New Zealand. Through engaging, listening and sharing with our customers, Team Global Express strives to deliver exceptional experiences, putting your business at the heart of ours. About our new owners:Allegro Funds is Australia’s most awarded and largest transformation and turnaround private equity firm. Allegro provides Transformational Capital—applying capital, expertise and a distinctly hands-on approach—to invest in businesses and reposition them for sustained long term growth. Over the past 20 years, Allegro has demonstrated a strong track record or partnering with management teams and key stakeholders to build better businesses and create enduring value.",,1922,"Melbourne, Victoria, Australia",,,,,,,,,truck transportation,"transportation, logistics, supply chain and storage",,,,1001-2000,,,,,,,,,
MMA Offshore,https://www.linkedin.com/company/mma-offshore,https://www.linkedin.com/company/1055269,mmaoffshore.com,"MMA Offshore is a leading provider of marine and subsea services globally.With our fleet of modern offshore vessels and our marine, subsea and project logistics expertise, we deliver pioneering blue solutions to support energy and offshore renewables projects, governments and coastal infrastructure around the world.Whether delivered as a singular solution, or an end-to-end integrated project – we partner closely with our clients to provide innovative, fit for purpose solutions to solve the most demanding marine challenges.Headquartered in Perth, Western Australia, MMA has a global presence, with offices in Singapore, Taiwan, Malaysia, Dubai and the United Kingdom.We pride ourselves on the world class safety, quality and reliability of our operations, underpinned by our Target 365 safety culture which strives for “a Perfect Day, Every Day”.MMA is a subsidiary of Cyan Renewables. For more information, please visit https://www.cyanrenewables.com/.--------Please be mindful of unsolicited phishing emails and LinkedIn accounts impersonating MMA staff which offer false employment opportunities.MMA will never:- Send an email from an email address other than @mmaoffshore.com,- Ask you to send us money in return for employment opportunities.If you are unsure whether a communication you have received is legitimate, please call our office to verify: https://www.mmaoffshore.com/contact-us",1982,1200,"Perth, Western Australia, Australia",,,Perth,,,"404 orrong road, welshpool, western australia, australia",6106,61894317431,maritime transportation,sports,maritime,,"OSV,Offshore Supply Vessels,Vessel Operations,Marine Service Provider,Vessel Fleet,Offshore,Onshore,Subsea Services,Offshore Services,Onshore Support,Offshore Vessels,Safety,AHTS,AHT,PSV,MPSV,Supply Operations,IMR,DSV,Chartering,HSEQ,Innovation,Diving,Commercial Diving,Survey,Geophysical,Geotechnical,Asset Integrity,ROV,Subsea Stabilisation,Engineering Solutions,Manufacturing,Testing,Assembly,Welding,Dry Underwater Welding,IRATA,Rope Access Training,Walk to Work,Marine Manning,Marine Project Management",1001-2000,,"innovation, manufacturing, testing, offshore, rov, survey, diving, safety, onshore, assembly, chartering, welding, engineering solutions, hseq, geophysical, offshore services, subsea services, asset integrity, geotechnical, vessel operations, psv, commercial diving, rope access training, irata, osv, marine project management, marine service provider, imr, offshore vessels, dsv, supply operations, offshore supply vessels, vessel fleet, onshore support, ahts, aht, mpsv, subsea stabilisation, dry underwater welding, walk to work, marine manning",179930000,"Typekit, Outlook, Mobile Friendly, Microsoft Office 365, MailChimp SPF, Linkedin Widget, Linkedin Login, JQuery 1.11.1, Google Tag Manager, Google Analytics, Amazon AWS",,,,,
VicRoads,https://www.linkedin.com/company/vicroads,https://www.linkedin.com/company/573780,vic.gov.au,"VicRoads Registration and Licensing is passionate about making it easy for Victorians to get on the road.  We operate registration and licensing services on behalf of the Victorian State Government, registering more than 6.5 million vehicles and licensing 5.1 million drivers of cars, motorcycles, heavy vehicles and boats. More than 40 essential registration and licensing services sit under our umbrella. Each year we securely process millions of online transactions and provide personalised support at our 44 licensing, testing and Customer Service Centres throughout Victoria. We're pleased to have launched a range of innovative digital services to make it easier for Victorians to manage their registration and licensing needs. These include our myVicRoads app, which provides secure access to a range of registration and licensing services on your phone. Drivers can now access their Digital Driver Licence through the myVicRoads app. We also launched our VicRoads Vehicle Report, which allows purchasers to get insights into a vehicle's history and make a more confident purchase. As we continue to evolve, we will remain focused on enhancing the customer experience and delivering practical benefits for Victorians, as well as continuing to provide seamless and efficient services. We operate as a joint venture partnership with the Victorian State Government, Aware Super, Australian Retirement Trust and Macquarie Asset Management.",1913,1603,"Melbourne, Victoria, Australia","Carlton, Victoria, Australia",,Melbourne,,,"60 denmark st, melbourne, victoria, australia",3101,6.11E+11,transportation/trucking/railroad,,,,,1001-2000,"https://twitter.com/VicRoads, https://facebook.com/pages/VicRoads/291828937666810",,4281000,"YouTube, New Relic, Mobile Friendly, Microsoft Office 365, MailChimp SPF, Google Tag Manager, Google Play, Google Analytics Ecommerce Tracking, Cloudflare DNS, CloudFlare Hosting, Amazon SES, ASP.NET",,,,,
Qube,https://www.linkedin.com/company/qube-holdings,https://www.linkedin.com/company/2703282,qube.com.au,"What we do is so much more than getting stuff from A to B.  Qube is Australia’s largest integrated provider of import and export logistics services, with a market capitalisation of around $6.5 billion (as of 30 June 2024) and a workforce of over 10,000 employees. With operations spanning over 200 locations across Australia, New Zealand and South East Asia, wherever we are, we help to keep communities strong and the wheels of industry turning through our key supply chain infrastructure.  Our Operating Division comprises of two business units – Qube Logistics & Infrastructure and Qube Ports & Bulk. We also own a 50% interest in Patrick Terminals with the other 50% owned by Brookfield and its managed funds. Together, we get people what they need, when they need it. Whether from here or a far-flung corner of the world it’s a job our people thrive on and are proud to excel at.  By combining what matters to us with what we value the most - integrity, reliability and inclusion – our vision is to be the best at what we do. At Qube, we’re a team that wants all to thrive.",,2052,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,truck transportation,"transportation, logistics, supply chain and storage",,,"Integrated Port Services,Mine to Port Supply Chain Solutions,Independent Practical Bulk Solutions,Innovative Port & Bulk Logistics,Logistics,Rail Services,Transportation,Bulk Transportation,Stevedoring,Global Logistics,Global Procurement,Containers,Freight Forwarding",1001-5000,,,,,,,,,
Melbourne Airport,https://www.linkedin.com/company/melbourne-airport,https://www.linkedin.com/company/64412,melbourneairport.com.au,"Since 1970 Melbourne Airport has been Victoria’s gateway to the world, operating curfew-free, 24 hours per day, seven days a week.  We are one of Australia’s premier transport hubs situated on an estate of 2,400 hectares. The greater Melbourne Airport precinct offers significant aeronautical infrastructure, a large business park and extensive road networks. The airport is located 22 kilometres northwest of Melbourne’s central business district and is well connected to the city’s freeway and arterial road network. Plans are progressing for a rail link connecting the airport to the suburban rail network via Sunshine. The airport is close to major industrial areas and serves as a hub for freight and logistics, while providing employment to thousands of residents in nearby suburban growth corridors.  Melbourne is growing and Melbourne Airport is too. We expect to welcome more than 60 million travellers per year by 2033, and more than 14,000 people currently work at the airport, in industries as diverse as aviation, hospitality, freight and logistics, transport and retail.  As we welcome more employees, travellers, and business partners to the airport, it’s important to be clear on our vision, purpose, and values.  At Melbourne Airport, our vision is to be Australia’s favourite airport destination and we achieve this through our purpose which is to create connections that matter every day. Our values are:Be you.  We celebrate diversity and earn the trust of our team and stakeholders by acting with integrity.Think big.  We are visionary, with the courage to innovate and achieve our goals.Own it.  We are results driven, make savvy decisions and take responsibility for our actions.Work together.  We work together and communicate openly to achieve shared goals. If you are interested in working for Melbourne Airport please visit our Career Centre via our website.",1970,604,"Gladstone Park, Victoria, Australia",,,Tullamarine,,,"melbourne airport arrival dr, melbourne airport, victoria, australia",3045,61392971600,airlines and aviation,airlines/aviation,,,,501-1000,,"local services, hotels & travel, airports, appliances & repair",773170000,"Magento 2 Community, Campaign Monitor, Sendgrid, Outlook, Mobile Friendly, Microsoft Office 365, Microsoft Azure Hosting, Microsoft Azure, Melbourne IT, Kentico, Google Tag Manager, Google Play, Google Font API, CloudFlare Hosting, CloudFlare CDN, Amazon SES, ASP.NET",,,,,
The iPi Group,https://www.linkedin.com/company/the-ipi-group,https://www.linkedin.com/company/18996014,ipigroup.com.pg,"The iPi Group is a major and commercially diversified enterpise operating in a wide range of industries from trucking and logistics, extreme large volume dry freight and fuel road freight, retail and wholesale, hoteliers, plantations, developers, bulk warehousing, import/export and customs agency operating throughout Papua New Guinea.The iPi Group's vertically integrated logistical operations are as varied as the needs of our many clients.* Catering* Transport* Innovation* Developments* Camp Management* Corporate hospitality* Warehousing & Storage* National Transport Solutions* Dry Goods Supply & Transport* Bulk Fuel - Bulk Gas - JetA1 Fuel",,116,"Port Moresby, National Capital District, Papua New Guinea",,,Port Moresby,,,,,6753113250,"transportation, logistics, supply chain and storage",warehousing,,,"Catering,Transport,Warehousing,Camp Management,Developments,Innovation",51-200,,"innovation, transport, catering, warehousing, developments, camp management",,,,,,,
Sydney Trains,https://www.linkedin.com/company/sydney-trains,https://www.linkedin.com/company/3569745,nsw.gov.au,"Facilitating over a million trips a day, Sydney Trains operates quick, frequent and reliable trains in the greater Sydney suburban area. We offer employees interesting, challenging and rewarding work, as well as a unique employment experience concentrated on career progression, learning and flexibility.There's a bright new future for railways in NSW. Career opportunities with Sydney Trains represent real and exciting change in workplace culture. We're looking for people who want to focus on customer service and make a difference to commuters'​ every day experience.Sydney Trains operates as a function of Transport for New South Wales who employs more than 25,000 people across a range of industries and professions. Sydney Trains aims to employ the most talented people to work for our organisation who are committed to delivering services for our customers and contributing to a safe, reliable and efficient transport network.For current career opportunities please visit our careers page at http://www.transport.nsw.gov.au/sydneytrains/careersKey Facts -	1.3 million customer journeys every weekday  -	400 million customer journeys annually -	178 stations -	Maintains over 2000 electric and diesel cars -	Each 8-car double deck train carries 1000+ customers -	Maintains 1643 km of track, including 961 km of electrified track -	Manages $37 billion of assets -	Total cost of operations $2.8 billion",,5104,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,truck transportation,,,,,5001-10000,,,,,,,,,
Airservices Australia,https://www.linkedin.com/company/airservices-australia,https://www.linkedin.com/company/162350,airservicesaustralia.com,"We are Australia's air navigation service provider, connecting people to their world safely.We provide air traffic control, aviation rescue and fire fighting and air navigation services.We safely manage 11 per cent of the world’s airspace where there are more than four million aircraft movements carrying more than 153 million passengers annually. We provide the aviation industry with telecommunications, aeronautical data, navigation services and aviation rescue fire fighting services.We have an important role to play at the centre of the Australian aviation industry. Find out more about joining Airservices Australia at www.airservicesaustralia.com",1995,2362,"Mount Austin, New South Wales, Australia",,,Canberra,,,"25 constitution avenue, canberra, australian capital territory, australia",2601,61262684111,airlines and aviation,airlines/aviation,,,"Air traffic control,technical trainees,Aviation rescue fire fighting,graduate,engineering and technical,management,Air Traffic Management Systems,Information Management and Technology,Safety",1001-5000,https://twitter.com/AirservicesNews,"management, safety, graduate, air traffic control, engineering & technical, technical trainees, aviation rescue fire fighting, air traffic management systems, information management & technology",24000000,"reCAPTCHA, WordPress.org, Typekit, SuccessFactors (SAP), Shutterstock, React Redux, React, Outlook, Mobile Friendly, Microsoft Office 365, Linkedin Marketing Solutions, Gravity Forms, Google Tag Manager, Flywheel, Facebook Widget, Facebook Login (Connect), Facebook Custom Audiences, Backbone JS Library, Atlassian Cloud",,,,,
Virgin Australia,https://www.linkedin.com/company/virgin-australia,https://www.linkedin.com/company/10400,virginaustralia.com,"We're on a mission to make flying better than 'nice'. Because why should you settle for a 'nice' flight, when you can have a wonderful one?To help make our mission possible, we've brought on 2000 new team members, including 1440 in airports and in the air. We've restructured our fares, launched innovative in-flight experiences, and committed to a net-zero emissions target by 2050.It's all part of our journey to create new and uplifting experiences, pack flights full of flair and personality, and Bring on Wonderful.Want to know more? virg.in/bringonwonderfulWant to know more? Visit virginaustralia.com",2000,5601,"West End, Queensland, Australia",,,South Brisbane,,,"275 grey street, south brisbane, qld, australia",4101,61136789,airlines and aviation,airlines/aviation,,,"Aviation,Airline Industry",5001-10000,"https://twitter.com/VirginAustralia, https://www.facebook.com/virginaustralia/",aviation & airline industry,4000000000,"Qualtrics, reCAPTCHA, Wufoo, WordPress.org, Varnish, Tealium, Salesforce Live Agent, Salesforce, Outlook, OneTrust, Omniture (Adobe), Nginx, New Relic, Multilingual, Mobile Friendly, Microsoft Office 365, Incapsula, Google Tag Manager, Google Font API, Google Analytics Ecommerce Tracking, Google Analytics, Google AdSense, Facebook Widget, Facebook Login (Connect), Facebook Custom Audiences, Ensighten, Drupal, DoubleClick, CSC Corporate Domains, Atlassian Cloud, Apache, Amazon SES, Akamai DNS, Akamai, Adobe Marketing Cloud, AddThis, Ad Unit 728 x 90",,,,,sales@virginaustralia.com
GO OFFSHORE,https://www.linkedin.com/company/gooffshore,https://www.linkedin.com/company/787411,gooffshore.com.au,"GO OFFSHORE is an international energy services company, specialising in marine services to the offshore industry.",2007,644,"Kings Park, Western Australia, Australia","South Perth, Western Australia, Australia",,West Perth,,,"level 1, 72 melville parade, south perth, wa 6151, au",6151,61894743600,maritime transportation,oil and energy,,,"Ship Management,Marine Crewing,Rig Moving and Consultancy,Offshore Support Services",501-1000,"https://twitter.com/gomarinegroup, https://facebook.com/gomarinegroup","ship management, offshore support services, marine crewing, rig moving & consultancy",,,,,,,
Queensland Rail,https://www.linkedin.com/company/queensland-rail,https://www.linkedin.com/company/12307,queenslandrail.com.au,"Queensland Rail is an integrated customer and rail infrastructure business with around 6000 staff, $6.9 billion in assets, 216 stations and more than 6,500 kilometres of track across Queensland. Our purpose is to provide a safe, reliable, on-time, value for money and customer focused rail service that benefits the community, supports industry and is integrated with Queensland’s public transport system. For over 150 years, we've played a vital role in linking people and places across our state, and now we invite you to contribute to our proud legacy and shape a brighter, sustainable future.Our purpose-driven culture revolves around three key pillars:Purpose that Counts: Every moment matters here. Whether you're at a station or behind the scenes, your contribution impacts lives across Queensland. Join us on a journey towards a world-class rail service that truly makes a difference.People who Count: Our team is the heart of everything we achieve. We're a diverse group united by our passion for connecting communities. Together, we weather challenges, support each other and build lasting relationships.Progress that Counts: Your career journey matters to us. Queensland Rail offers meaningful pathways for development and growth. As we expand and embrace exciting projects like Cross River Rail and the upcoming 2032 Olympics and Paralympics, there are abundant opportunities to shape the future of rail and your own career.Why Join Us:There has never been a more exciting time to join Queensland Rail. We offer boundless opportunities to support your career today and for your future. If you're looking to make a real impact and be part of a team that values connection, community and progress, Queensland Rail is the place for you.Together, we'll shape the future of rail and make a difference across Queensland.",,4379,"Brisbane City, Queensland, Australia",,,Brisbane,,,,,,rail transportation,truck transportation,,,,1001-5000,,,,,,,,,
Toll Group,https://www.linkedin.com/company/tollgroup,https://www.linkedin.com/company/457741,tollgroup.com,"At Toll, we do more than just logistics - we move the businesses that move the world. Our 16,000 team members can help solve any logistics, transport, or supply chain challenge – big or small. We have been supporting our customers for more than 130 years. Today, we support more than 20,000 customers worldwide with 500 sites in 27 markets, and a forwarding network spanning 150 countries. We are proudly part of Japan Post — www.tollgroup.comWhat moves you?At Toll, you can help play a vital role in delivering what matters. From food, fuel, medicine and rescue services, we keep businesses and communities thriving. Every day brings change. We see that as an opportunity. To be curious. To ask the right questions. And build meaningful connections. Because finding new ways to solve problems is what we do. With a bold vision to expand our global reach, our 16,000+ people bring a passion for progress. We collaborate in friendly, caring teams, supported by approachable leaders who give us the autonomy to quickly make decisions with impact. Learn and grow with industry-leading training, alongside talented experts. Feel empowered to take on diverse challenges and new responsibilities to move you, our customers, and our world further.",,10808,"Melbourne, Victoria, Australia",,,Melbourne,,,,,,truck transportation,"transportation, logistics, supply chain and storage",,,"integrated logistics solutions,supply chain,freight forwarding,consumer delivery,road transport,courier delivery service,intermodal & multimodal,freight transport,heavy haulage,warehouse services,distribution services,port & maritime services,customs,sea freight,air freight,liquid distribution",10000,,,,,,,,,
