company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
MSA National,https://www.linkedin.com/company/msa-national,https://www.linkedin.com/company/3076111,msanational.com.au,"MSA National is a national Law Company with over 20 years experience in the mortgage industry, providing mortgage documentation and settlement services to lenders. MSA National does not outsource any part of its process and has end-to-end service capability in each state capital managed and supervised by a National Director. This local expertise is very important in managing title issues, complex matters and risks that are often state-specific.Our national system provides on-line tools for tracking and reporting and can fully integrate with clients for instructions and back-channel messages which maximises STP. Combined with our team of friendly and responsive staff, MSA National is able to deliver service levels which are consistent, high quality and solicitor-certified. We make continuous investment in our people, processes, technologies and services which allows us to continuously improve service and the customer experience.MSA National’s client centric and service oriented culture coupled with our mantra of “Think Nationally and Act Locally” has allowed us to develop strong long term relationships with local, regional and national clients.",1995,,"Macquarie Park, New South Wales, Australia",,,Macquarie Park,,,4 Drake Avenue,2113,,financial services,,,,"Mortgage Documentation & Settlements,Discharges,Banking and Finance Advisory & Compliance,Process Automation,Digital Technology Solutions",Self-employed,,"compliance, process automation, settlements, digital technology solutions, mortgage documentation, banking & finance advisory, discharges",,,,,,,
Community First Bank,https://www.linkedin.com/company/communityfirstau,https://www.linkedin.com/company/879210,communityfirst.com.au,"Community First is a customer owned bank that has been in operation since 1959. We're here to help members achieve their financial goals by building relationships for mutual benefit. We're more connected. More committed. More walk than talk. And that's why our members love us.We operate two brands, ""Community First Bank""​ that caters to the traditional needs of banking consumers with high service standards and who want a physical presence to visit and ""Easy Street Financial Services""​ which is pitched at time poor, internet savvy banking customers who are satisfied with self-help options if that provides an advantage on interest rates.As a mutual (member-owned), we provide financial services with higher standards of service, fairer fees and competitive interest rates. Every dollar of profit is re-invested back into the organization for the benefit of members. We are open to all Australian residents as a real banking alternative to the major Banks.",1959,,"Auburn, New South Wales, Australia",,,Auburn,,,,,+611300132277,banking,,,,"Deposits,Loans,Insurance,Financial Planning,The customer experience,Personal Loans,Green Loans,Home Loans,Credit Cards",Self-employed,"https://twitter.com/communityfirsta, https://www.facebook.com/communityfirstbankau",,,,,,,,
MGA Insurance Group,https://www.linkedin.com/company/mga-insurance-brokers-pty-ltd,https://www.linkedin.com/company/478279,mga.com,"National Insurance Broking firm with head office in Adelaide South Australia.Since 1976, MGA has been leaders in risk advice and general insurance and providing solutions for financial exposures for our customers.In 2016, MGA celebrated 40 years and it's 40th office in Horsham. In 2015, MGA opened it's first Asian operation in Phnom Pehn, Cambodia. In Australia, MGA has broad access to all Australian and overseas Insurance markets, to ensure we deliver the right advice with experienced, qualified and professional insurance personnel.Our Commitment is to represent our clients to the best of our ability in delivering professional, qualified insurance broking services. With wide market access and vast product access, our challenge is to work on your behalf to establish adequate cover for these potential exposures, focussing on premium competitiveness and careful selection of Insurers.MGA recognises the need that business requires ongoing professional advice ranging over the many insurers operating in the insurance market.  Today, MGA are comfortably ranked in the top five brokers in Australia. MGA is represented in all mainland capital cities with offices located in most key regional areas throughout Australia. Our growth relies heavily on satisfied clients recommending our services through professional personnel providing the very best  experience for our clients both Nationally and Internationally.MGA - Standing by You.    ",,,"Dulwich, South Australia, Australia",,,Dulwich,,,,,,insurance,,,,"General Insurance Market specialists,Claims Management,Broad product access,Valuable product advice",Self-employed,,,,,,,,,
Sequoia Financial Group,https://www.linkedin.com/company/sequoia-superannuation,https://www.linkedin.com/company/1132934,sequoia.com.au,"Sequoia Financial Group Limited (ASX: SEQ) is an integrated financial services company providing products and services to self-directed retail and wholesale clients and those of third-party professional service firms.We provide:•	Investment and superannuation products•	Wealth management and advisory services•	Corporate advisory and capital markets expertise•	Retail, wholesale and institutional trading platforms•	Market data and financial news servicesOur group includes:•	Sequoia Superannuation•	Sequoia Specialist Investments•	Sequoia Wealth Management•	Sequoia Asset Management•	Sequoia Family Office•	Sequoia Corporate Finance•	InterPrac Financial Planning•	Sequoia Financial Advice•	DocsCentre, CastleCorp and PantherCorp•	Docscentre Legal•	Constitute•	Sequoia Financial MediaSequoia’s mission is to become the premier financial services brand in Australia.To achieve this, we must have core values that is expected from the community that seeks our services.Our values include:Integrity, Inclusive, Collaborative, Client Focus, Friendly and Innovative. ",2009,,"Carlton, Victoria, Australia",,,Melbourne,,,,,+611300556635,financial services,,,,"SMSF Administration,Wealth Management,Asset Management,Superannuation,Insurance,Specialist Investments,Trading,SMSF,Financial Planning,Family Office,Professional Services,Legal Document business,Insurance Broking ,Home loans,Finance news",Self-employed,"https://twitter.com/sequoiafingroup, https://facebook.com/sequoiafinancialgroup",,,,,,,,
Interleasing,https://www.linkedin.com/company/interleasing,https://www.linkedin.com/company/29515,interleasing.com.au,"Interleasing provides fleet and commercial asset solutions to organisations in Australia and New Zealand. Our services include asset finance, vehicle sourcing and fleet management for a wide range of assets. This includes cars, vans, buses, heavy vehicles, yellow gear machinery, trailers, plant and equipment, IT equipment and medical equipment.We also offer novated leasing for employees and custom vehicle building for businesses with unique requirements.With a wide range of lease types and flexible loan terms we are able to help organisations of all sizes and from a wide range of sectors gain access through competitive funding to the latest vehicles, plant and equipment. Sectors include construction, trade, manufacturing, government, transport, utilities, health, disability services and not-for-profit.EXPERTS YOU CAN RELY ONFor more than 30 years, Interleasing has been helping companies maximise the value of their assets. Central to this success is our team of expert consultants who work in partnership with our clients to deliver tailored solutions. They focus on cost savings, resource efficiency and risk management to help our clients achieve their business outcomes.Interleasing is a subsidiary of the ASX-listed McMillan Shakespeare Limited and part of the McMillan Shakespeare Group. We draw on the strength of our Group to provide national reach and economies of scale for our clients. Our long-standing relationships with dealerships, car manufacturers and service providers help us provide tailored, competitively-priced solutions.Visit www.interleasing.com.au",,,"Chatswood, New South Wales, Australia",,,Chatswood,,,,,,financial services,,,,Novated Leasing,Self-employed,,,,,,,,,
The Mutual Bank,https://www.linkedin.com/company/themutualbank,https://www.linkedin.com/company/8667410,themutual.com.au,"Maitland Mutual Limited, trading as The Mutual Bank, is a member-owned financial institution committed to delivering industry leading financial products and services to the Hunter Region. Established in 1888, The Mutual Bank is #heretohelp and has provided strength, security and stability over the years to personal and business members, through floods, depression, financial crisis, coalfield riots, and most recently the coronavirus pandemic.The Mutual Bank values community, and is an active supporter of local initiatives including education, sports, charity, cultural interest groups and community organisations. Talk to us… for all your banking needs. We are #heretohelp our local community through this challenging time, and have branches open for business in Maitland, East Maitland, Rutherford, Mayfield, Raymond Terrace and Dungog.",1888,,"Tenambit, New South Wales, Australia",,,East Maitland,,,,,1300688825,financial services,,,,"Banking,Home Loans,Personal Loans,Savings Accounts,Term Deposits,Everyday Banking,Business Banking,Farm Management Deposit,Credit Cards,Debit Cards,Online Banking,Mobile Banking,Telephone Banking,Investment Accounts,Financial Planning,Insurance,Community Support,Community Sponsorship,Self-Managed Super Fund Accounts,Business Loans",Self-employed,"https://twitter.com/themutualbank, https://www.facebook.com/themutualbank","insurance, banking, mobile banking, financial planning, online banking, credit cards, debit cards, business loans, home loans, business banking, personal loans, savings accounts, community support, term deposits, community sponsorship, investment accounts, everyday banking, telephone banking, farm management deposit, selfmanaged super fund accounts",261000,"reCAPTCHA, Shutterstock, Sendgrid, Mobile Friendly, Microsoft Office 365, Microsoft Azure Hosting, Microsoft Azure, Google Tag Manager, Google Play, Google Analytics, Bootstrap Framework, ASP.NET",,,,,
SuperRecords Pty Ltd.,https://www.linkedin.com/company/superrecords-pty-ltd,https://www.linkedin.com/company/3883118,superrecords.com.au,"When we took on the mission to help drive the success of the Australian Financial Services industry, we knew it would take something special. Headquartered in Sydney with offices across Australia, India and the UK, SuperRecords has been delivering better efficiency, increased capacity and larger profit margins for 1000s of Australian Accountants, SMSF administrators, SMSF Auditors, Financial Planners and Mortgage Brokers for more than 10 years.We become a seamless extension of your existing team and take care of your time-consuming admin tasks so you can focus on higher value activities. ​All SuperRecords staff undertake rigorous training through our own custom built learning management system that provides certifications, ongoing training and professional development. And, we have a dedicated Centre of Excellence division that focused on process automation (including Robotic Process Automation) and optimum use of the technology and tools available. We operate within a framework of ISO 27001 certification so you can feel confident that all data shared with us remains safe and secure, and we employ our own RG-146 certified reviewers to keep our output quality at the highest standards possible. Our unique ʻplug & playʼ outsourcing methodology means our clients don't need to take on the burden of internal resourcing, staff training and management or the adoption of new technology. 79% of our clients were up and running with us in less than 7 days.Unmatched flexibility, transparency and accountability, combined with a very attractive price point is why SuperRecords is the outsourced partner of choice for businesses who want to create capacity, improve efficiency and increase profitability.",,,"Harris Park, New South Wales, Australia",,,Parramatta,,,,,,financial services,,,,"SMSF,Paraplanning,Tax & Compliance,White-Labelled Bookkeeping,SMSF Compliance ,Business Services,Outsourced Accounting,SOA Services,Paraplanning Admin,Portfolio Administration Services,Practice Administrator Services",Self-employed,,,,,,,,,
G&C Mutual Bank,https://www.linkedin.com/company/g&c-mutual-bank,https://www.linkedin.com/company/6624103,gcmutual.bank,"Since 1959, G&C Mutual Bank has been committed to servicing the needs of government employees and the regional communities within which it operates.G&C Mutual Bank is a bank with a difference. We are owned by our customers (members) and everything we do is for the benefit of our customers, our owners. Every one of our customers is an owner with a voice and a say in our future. We make responsible, ethical decisions and then reinvest our profits to provide better products and services for our customers.We offer a full suite of financial solutions and provide trusted, personalised service making us a more rewarding community bank for everybody.Connect with us:facebook.com/gcmutualbanktwitter.com/gcmutualbank",,,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,banking,,,,"Financial Services,Banking",Self-employed,,,,,,,,,
Latrobe Health Services,https://www.linkedin.com/company/latrobehealth,https://www.linkedin.com/company/1092033,latrobehealth.com.au,"Latrobe Health Services is an Australian-owned not-for-profit private health insurer established in 1951. We’re known for good old-fashioned service to members and being a health fund that gives back to its community.Latrobe Health Services is one of Australia’s largest not-for-profit private health insurers providing cover to more than 81,000 Australians.Latrobe Health exists solely for the benefit of our members, providing choice for those needing to access health care.",1951,,"Newborough, Victoria, Australia",,,Newborough,,,"32 mcdonald st, morwell, victoria, australia, 3840",3840,+611300362144,insurance,,,,"private health insurance,hospital cover,extra cover,Health Insurance,Health Care,Health Cover,Hospital and Extras Insurance,Australian Health Insurance ,Health Care Cover,Regional Health Insurance,Not-for-profit,Community Focused,Members Health Fund Alliance",Self-employed,https://www.facebook.com/LatrobeHealthServices,"health care, health insurance, notforprofit, community focused, health cover, private health insurance, hospital cover, health care cover, extra cover, hospital & extras insurance, australian health insurance, regional health insurance, members health fund alliance",,"Route 53, Outlook, Mobile Friendly, Mimecast, Microsoft Office 365, Microsoft Application Insights, Mailchimp Mandrill, Google Tag Manager, Google Analytics, EPiServer, DotNetNuke, CloudFlare Hosting, Bootstrap Framework, Atlassian Cloud, ASP.NET",,,,,
First Mortgage Services,https://www.linkedin.com/company/first-mortgage-services,https://www.linkedin.com/company/3312002,firstms.com,"For over 20 years, First Mortgage Services (FMS) has specialised in delivering the full range of mortgage processing and administration services to the financial services industry. With our customer-centric digital services, we’ve supported financial institutions deliver efficient mortgage processing, including documentation and settlements. Our leading-edge technologies and tools put the customer first. MyPortView, an online shared workspace, enables increased collaboration and real-time oversight for clients, brokers, FMS operators, and call centre operators, while our eSign software expedites document signing for a secure and faster loan process.Our sister company, First Title is the provider of the FASTRefi policy, accelerating the refinance settlement process to just 48-72 hours.We’re proud of the strength of our brand, long-term client relationships, and our proven specialist capability across the mortgage fulfillment value chain.Our team is located throughout Australia and New Zealand. Together, we strive to achieve the best outcome possible for our clients and their customers.FMS is owned by First American Financial Corporation which is listed on the New York Stock Exchange. They operate in 17 countries and are a leading provider of title insurance and settlement services to the real estate and mortgage industries with a lineage that dates back to 1889.",,,"Chatswood, New South Wales, Australia",,,Chatswood,,,,,,financial services,,,,"mortgage processing,mortgage administration,loan processing,mortgage settlement,digital service,mortgage servicing,customer experience,technology,title insurance",Self-employed,,,,,,,,,
MyState Limited,https://www.linkedin.com/company/mystate-limited,https://www.linkedin.com/company/800244,mystatelimited.com.au,"MyState Limited is a national diversified financial services group headquartered in Tasmania. It was formed in September 2009 following the merger of MyState Financial, an authorised deposit-taking institution, and Tasmanian Perpetual Trustees (TPT), a trustee and wealth management company. On 1 December 2011, MyState Limited acquired The Rock Building Society (The Rock) based in Central Queensland. On October 6, 2014, following authorisation from the Australian Prudential Regulation Authority (APRA) MyState Financial changed its name to MyState Bank (MyState).",,,"Queens Domain, Tasmania, Australia",,,Hobart,,,137 Harrington Street,7000,138001,financial services,,,,"Business banking,Retail banking,Lending,Investments,Estate Planning,Wealth Management,Agribusiness,Insurance",Self-employed,https://www.facebook.com/mystatebank/,"insurance, investments, wealth management, agribusiness, retail banking, lending, estate planning, business banking",,,,,,,
GIO Workers Compensation,https://www.linkedin.com/company/gio-workers-insurance,https://www.linkedin.com/company/68372850,gio.com.au,"For more than 85 years GIO has protected Australian businesses and their workers and currently provides workers compensation insurance to more than 70,000 employers across the country.GIO aims to help its workers compensation customers minimise their workers compensation costs by providing market-leading claims and injury management and assisting customers to reduce injury rates through WHS excellence.GIO promotes outstanding professionalism within the personal injury insurance industry and is a major thought leader in key emerging issues, such as the ageing workforce and the National Disability Insurance Scheme (NDIS).GIO is also committed to improving the quality of life for all Australians by raising awareness of injury prevention and injury care issues within the community. In addition to the NSCA Foundation, GIO also partners with organisations such as Youngcare and Wheelchair Sports NSW.",,,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,insurance,,,,,Self-employed,,,,,,,,,
Cutcher & Neale Accounting and Financial Services,https://www.linkedin.com/company/cutcher-&-neale,https://www.linkedin.com/company/3819229,cutcher.com.au,"Experience and InnovationCutcher & Neale was established in 1953. Today we're one of the Top 40 (by revenue) accounting and financial services firms in Australia.Our success is grounded in the traditional values of absolute integrity, personal service and professionalism coupled with innovative thinking.Between our nine specialist division partners and staff, we deliver a complete suite of services covering almost every aspect of your personal or business financial life.",1953,,"Newcastle West, New South Wales, Australia",,,Newcastle West,,,,,+61249288500,financial services,,,,"Accounting,Taxation,GST Management,Financial Forecasting,Trusts,SMSF Taxation Advice,SMSF Audit Services,Club Hospitality,Forensic Accounting,Finance Brokerage,Risk assessment, monitoring and management,Medical",Self-employed,https://www.facebook.com/CutcherNeale,,,,,,,,
AETOS Capital Group,https://www.linkedin.com/company/aetos-capital-group,https://www.linkedin.com/company/9465985,aetoscg.com,"AETOS Capital Group is a renowned global leading forex and CFD trading broker. We provide premium online trading service with a wide range of trading products including forex, commodities, indices, and global shares to worldwide retail and institutional investors. AETOS clients can easily build up their diversified investment portfolio on AETOS trading platform and take advantage of AETOS comprehensive investment research and educational resources.Please note:All information provided is of general nature and for education purpose only. Trading margin forex and CFDs carries a high level of risk and may not suitable for all investors. You could loss more than your initial investment. Please consider our disclosure documents and ensure you have understood the risk contained before you trading products issued by us. AETOS Capital Group Pty Ltd is authorized and licensed with Australian Securities and Investments Commission (ACN: 125 113 117, AFSL: 313016). AETOS Capital Group (UK) Limited is authorized and regulated by the Financial Conduct Authority (FCA: 592778). AETOS Capital Group International Ltd is authorized and licensed with the Cayman Islands Monetary Authority (CIMA: 1615633). AETOS Markets (V) Ltd is authorized and licensed with Vanuatu Financial Services Commission (VFSC: 700450). You are recommended to seek advice from a separate financial adviser. This information is not intended for distribution to, or use by, any person in any country or jurisdiction where such distribution or use would be contrary to local law or regulation.",2007,,"North Sydney, New South Wales, Australia",,,North Sydney,,,"122 arthur st, level 15, north sydney, new south wales 2060, au",2060,,financial services,,,,"forex,CFDs,MT5,Copy Trading",Self-employed,"https://twitter.com/aetoscg, https://facebook.com/AETOSCapitalGroup","energy, fx, forex, commodities, metal, forex trading, cfds, agricultural, mt4, indices, meta trader 4",,,,,,,
Whitbread Insurance Brokers,https://www.linkedin.com/company/whitbread-insurance-company,https://www.linkedin.com/company/879743,whitbread.com.au,"Empower your vision.Whitbread Insurance Brokers has been a trusted advisor to commercial and family businesses since 1978, and our company today embodies those same values on which it was founded. It is these values and a commitment to empowering people, businesses and communities to thrive that has enabled Whitbread to become a highly respected Australian insurance broker. For us, insurance isn’t just about protecting the ‘now’, it’s about encouraging our clients to see what’s possible. We help our clients embrace the future with confidence, and a big part of this comes down to our commitment to service, advice and a belief in building strong relationships. We see clients as our partners. We listen to them to truly understand their objectives and then tailor insurance and risk solutions to help them achieve their goals. We’re prepared to challenge conventional approaches, and use our expertise to develop new opportunities for them. Specialising in business, personal and strata insurance solutions, wherever our clients want to go, we’ll be there supporting them.",,,"Carlton, Victoria, Australia",,,Melbourne,,,,,,insurance,,,,"Residential Strata,Commercial Strata,Common Ground Liability,Property,Management Liability,Public Liability,Medical Practice Insurance,Medical Legal Expenses,Income Protection,Professional Indemnity,Landlords Insurance,Group Life Insurance,Cyber Insurance,Business Insurance,Franchise Insurance,Food & Beverage Manufacturing,Professional Services,Not for Profit Insurance,Construction,Business Insurance",Self-employed,,,,,,,,,
SuperChoice,https://www.linkedin.com/company/superchoice-services,https://www.linkedin.com/company/962096,superchoiceservices.com.au,"One Platform to ConnectWe're an enterprise B2B SaaS company that enables millions of digital transactions each year.  Helping Employers Pay and Manage Super, Report on Single Touch Payroll and create meaningful reports that meet their compliance needs. We're known for helping superannuation and payroll industries provide clients with a clearinghouse platform. Transfering around $40 billion of SuperStream compliant superannuation contributions every year.  We work closely with the ATO and are active members of industry groups and associations. ✔Digital transaction solutionsOur platform supports data and payment exchange between companies and individuals. Transferring data to the right people at the right time. ✔We take the risk out of transactingOur reliable platform connects parties via compliant data standards and data transport methods. Reducing the risk of costly service failure. ✔Benefit from scaleSave money when you partner with us. Benefit from cost efficiencies that an already built scalable solution brings. ✔We make the complex simpleOur in-house team of developers continually innovate, improve the experience and keep up with an ever-changing regulatory environment so you don’t have to✔Flexible PlatformWe work with the systems you use. Our platform has in-built flexibility that lets us tailor solutions to work with your business. ✔Secure, reliable technologyOur core functionality seamlessly integrates with other platforms and services through secure, tested, API connections. Products and Services include: - SuperStream- ClearingHouse Services- Single Touch Payroll (STP)- e-Invoicing- AllPay- Messaging Services - UK Pension ServiceSuperChoice works with: - SuperFunds- SuperFund Administrators- Employers- Payroll Suppliers- Payroll Integrators- SMSF's",,,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,financial services,,,,"SuperStream,Single Touch Payroll,STP,AllPay,DataMatching,MessagingServices,Superannuation ClearingHouse Services,SuperStream,ATO Requirements,Data Exchange Platform,Digital Transactions,ClearingHouse,Message Exchange,SMSF ",Self-employed,,,,,,,,,
University of Queensland Business Association (UQBA),https://www.linkedin.com/company/university-of-queensland-business-association,https://www.linkedin.com/company/3032849,uqba.org.au,"The University of Queensland Business Association (UQBA) was established in 2000 to actively promote the career development of business, commerce, economics and law students at the University of Queensland. As one of the largest professionally-based student associations in Queensland, the 2018 UQBA membership base comprised over 2,000 undergraduate and postgraduate students.  UQBA is committed to providing its members with both the corporate and social support they need to thrive not only at university, but also beyond.The Association has a proud sixteen-year history of hosting prestigious career networking events. These events are recognised by both undergraduates and the professional sector as invaluable means of equipping students with the knowledge they need to gain the upper hand with graduate and internship recruitment.The benefits on offer to student members vindicates UQBA's rapid growth in recent years, and places the Association in a fantastic position to expand and improve upon our already prestigious professional and social networking events.",2000,,"Auchenflower, Queensland, Australia",,,Brisbane,,,"sir fred schonell dr, brisbane, queensland 4066, au",4066,,financial services,,,,,Self-employed,,,,,,,,,
Fiducian Financial Services,https://www.linkedin.com/company/fiducianfinancialservices,https://www.linkedin.com/company/1466023,fiducian.com.au,"Fiducian Financial Services is a nationwide network of financial planners and is a pivotal part of a wealth management group, Fiducian Group Limited, that is dedicated to sourcing the best solutions for clients to reach their financial and lifestyle goals.The Fiducian Group is a specialist financial services organisation established in 1996 and listed on the Australian Securities Exchange in 2000. At Fiducian we believe that Integrity, Trust and Expertise are the cornerstones of our organisation, entrusted to build wealth for clients.Fiducian has built the capacity to provide financial services solutions to individuals and organisations throughout all sections of the community.Across our business, whether it is Funds Management, Financial Planning, Portfolio Administration, Information Technology or Business Services, we ensure that everything we do encapsulates these qualities. Through these values we aim to build long term relationships based on mutual trust with our business partners and clients.To see all our locations Australia-wide, see https://www.fiducian.com.au/financial-advice/find-a-financial-planner/",1996,,"Millers Point, New South Wales, Australia",,,Sydney,,,,,+61282984600,financial services,,,,"Financial planning,Funds management,Superannuation,Retirement planning,financial services,Wealth Creation",Self-employed,https://www.facebook.com/fiducianfinancialservices/,,,,,,,,
Adica Insurance,https://www.linkedin.com/company/adica-insurance,https://www.linkedin.com/company/82353310,adica.com.au,"Aioi Nissay Dowa Insurance Company Australia Pty Ltd, locally known as Adica, is an operated and regulated insurer providing auto-centric insurance-related products and services for its strategic partners to ensure mutual customers are protected against any unforeseen automotive events that may occur. Adica underwrites general insurance products under its brand and for Toyota Insurance, Lexus Insurance and PowerTorque Insurance brands. We also underwrite commercial dealerships helping to protect property and assets such as building insurance, stock, and bailment.  Adica holds a general insurance licence and an Australian Financial Service Licence (AFSL) Number 443540 / ABN 11 132 524 282. Adica is part of a world-leading insurance and financial service group called MS&AD Insurance Group Holdings Inc., which is made up of two operating entities, Mitsui Sumitomo (MS) and Aioi Nissay Dowa (AD).  MS&AD is one of Japan’s largest non-life insurance companies, with a global network of subsidiaries and branches in 49 countries and regions.  MS&AD expertise and trustworthiness is supported by 128 years of experience, which means you’re insuring with a company you can trust.Adica is proud to be certified as a Family Inclusive Workplace. In 2024, Adica was awarded Small-Medium General Insurance Company of the Year in the Australian Insurance Industry Awards, after placing as a finalist in this category in 2021, 2022 and 2023. Adica has been a Winner of Employer of Choice in the Australian Business Awards in 2023 and 2024.",1986,,"Melbourne, Victoria, Australia",,,Melbourne,,,,,,insurance,,,,"Car Insurance,Claims,Customer Support,Claims Specialist Team,National Repair Network,Strategic Partnerships,Product Development,Smart Mobility Technology,Brand Product Management,In-life Guest Management,Retail Car Insurance,Commercial Dealership,Brand Protection,Risk & Governance,Actuarial Services & Product Development,Finance,Partnership & Promotions,Operations Management,Managing Human Resource",Self-employed,,,,,,,,,
StateCover Mutual,https://www.linkedin.com/company/statecover-mutual-limited,https://www.linkedin.com/company/5704629,statecover.com.au,"StateCover Mutual is the only specialist provider of workers compensation, safety and wellbeing solutions tailored to the unique and evolving needs of local government. We provide Members with expertise, support, and services to keep your people safe, well and working.  ",,,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,insurance,,,,"Workers compensation insurance,Wellbeing,Safety,Mutual organisation,Specialist insurer,Local government experts",Self-employed,,,,,,,,,
Gateway Bank,https://www.linkedin.com/company/gateway-bank-ltd,https://www.linkedin.com/company/518663,gatewaybank.com.au,"From a briefcase to a trusted customer-owned bank, Gateway has come a long way in over 60 years. We now have a Membership in excess of 30,000 and assets of more than $1 billion under management. We offer a range of competitively priced products and services designed to help secure the financial future and well-being of our Members.Gateway’s success stems from our commitment to put our customers first. We’ve noticed that in an impersonal world, our Members prefer a friendlier more human financial institution that really listens. Join Gateway and experience the difference of banking with a customer-owned bank. JOIN THE CONVERSATION:Gateway is committed to the financial literacy of all Australians, that is why we provide free resources to help you get ahead:  Gateway Blog: www.gatewaybank.com.au/gateway-blog HomeHub: www.gatewaybank.com.au/HomeHub Website: www.gatewaybank.com.au ",1955,,"Millers Point, New South Wales, Australia",,,Sydney,,,,,+61293074200,banking,,,,"Home Loans,Personal Loans,Savings,Term Deposits,Car Loans,Insurance,Personal Banking,Online Banking,Phone Banking,Funeral Funding",Self-employed,https://twitter.com/gatewaybankau,,,,,,,,
Summit Fleet Leasing and Management,https://www.linkedin.com/company/summit-fleet-leasing-and-management,https://www.linkedin.com/company/1609242,summitfleet.com.au,"Established in Australia in 1997, Summit Fleet Leasing and Management is an integral part of the Sumitomo Mitsui Auto Service Company, Limited (SMAS). With its inception dating back to 1981, SMAS has evolved into a globally renowned fleet leasing and management organisation, with a significant presence across Japan, Australia, Thailand, India, and Indonesia. Recognised among the top 10 fleet leasing and management organisations worldwide, SMAS oversees a fleet exceeding 1 million vehicles, driven by a market reputation upheld by innovation and technological advancement.Summit Fleet has gained the reputation as a business partner with a focus on customer service, delivering robust mobility solutions through a committed team and intelligent business systems. Our client base includes large and medium corporate organisations to not-for-profit (government funded) bodies including major private and public hospitals, schools, colleges, charities, councils and universities across Australia. In Australia, the Summit Fleet brand represents value, service and strength. Customers continue to enjoy a level of service that exceeds expectation, whilst also receiving the benefits of an experienced and established management team, with a combination of both fleet lease and fleet management backgrounds.When you do business with Summit Fleet, you can have confidence that we are supported by an integrated trading company engaged in a wide range of business activities on a global basis. Summit Fleet’s clients include large and medium corporate organisations and not-for-profit (government funded) bodies including major private and public hospitals, schools, colleges, charities and universities.",1997,,"Rydalmere, New South Wales, Australia",,,Rydalmere,,,,,+61296387833,financial services,,,,"Fully Maintained Operating Leases,Vehicle Salary Packaging via Novated Leases,Fleet Management,Short Term Leases,Fuel Management,Chattel Mortgage,Fleet Data Analysis",Self-employed,,,,,,,,,
Health Partners,https://www.linkedin.com/company/health-partners,https://www.linkedin.com/company/6616712,healthpartners.com.au,"We’re on our member’s side and have been looking after SA’s health for over 85 years. As a not-for-profit health fund, we’re passionate about our mission to improve the health and wellbeing of our members and our community.  As well as providing great value health insurance, Health Partners own and operate SA’s largest private Dental practice, and have our own Optical stores. Members have the choice to be looked after by our team of clinical experts or choose their own provider. Health Partners members also enjoy generous benefits at our wide network of participating pharmacies and physiotherapists across South Australia. We’ve been awarded Australia’s Most Satisfied Customers by Canstar, 6 years running.Find out more at healthpartners.com.au ",,,"Adelaide, South Australia, Australia",,,Adelaide,,,,,,insurance,,,,Health Insurance,Self-employed,,,,,,,,,
USGFX,https://www.linkedin.com/company/usgfx,https://www.linkedin.com/company/18087752,usgfx.com,"USGFX is a multi-award winning, multi-asset Australian FX & CFD broker, enabling clients worldwide to trade currency pairs, indices and commodities in premium trading conditions.  Headquartered in Sydney, USGFX is regulated by the Australian Securities and Investment Commission (ASIC) and we hold an Australian Financial Services Licence (AFSL – 302792)We are great believers in helping our clients grow and prosper as traders.   That’s why we provide a full and integrated suite of trader support services ranging from personalised 1-on-1 coaching, industry-leading market analysis and innovative smart trading tools so our clients can make better, more informed trading decisions.  At USGFX, we are committed to building long term relationships with our clients.  We operate on trust, transparency and provision of premium trader support services, and it is these values & principles that have made us a preferred and trusted partner for traders right around the world.  USGFX - Your Trusted Trading Partner",2005,205,"Millers Point, New South Wales, Australia",,,Sydney,,,"G03, 135 Macquarie Street, Sydney, NSW 2000, AU",2000,+61292511395,capital markets,,,,"Forex, Metal, CFDs,MT4,MT5,Trading Education, Resources & Support,Trade Indices,Trade FX,Trade Commodities,TradersClub - Premium FX trading Academy",201-500,https://twitter.com/usgfxau,"support, forex, trading education, resources, metal, cfds, mt5, mt4, trade commodities, trade indices, trade fx, tradersclub premium fx trading academy",,"Nginx, Google Apps, Gmail",,,,,
