company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
Westfund Health Insurance,https://www.linkedin.com/company/westfund-health,https://www.linkedin.com/company/6403347,westfund.com.au,"Back in 1881, a group of miners got together to share the unexpected costs of healthcare – this act of cooperation and community formed the seeds of Westfund Health Insurance. Since then, we've grown into a leading not-for-profit health insurer helping hundreds of thousands of members access quality and affordable healthcare across Australia.We are committed to empowering communities, getting the most for our members and helping everyone to make sense of health care. It’s the foundation of our Feel Good Cover – health insurance that doesn’t just do its job but adds an extra level of care. We are proud to provide quality health insurance to families, couples, individuals and organisations across Australia. Members have access to one of the nation’s largest private hospital networks. Proudly Australian owned and operated, our Head Office is located in Lithgow, NSW and we employ close to 200 people across our Australia-wide network.",,139,"State Mine Gully, New South Wales, Australia",,,Lithgow,,,,,,insurance,,,,"Health Insurance,Dental Care,Eye Care",51-200,,,,,,,,,
Adica Insurance,https://www.linkedin.com/company/adica-insurance,https://www.linkedin.com/company/82353310,adica.com.au,"Aioi Nissay Dowa Insurance Company Australia Pty Ltd, locally known as Adica, is an operated and regulated insurer providing auto-centric insurance-related products and services for its strategic partners to ensure mutual customers are protected against any unforeseen automotive events that may occur. Adica underwrites general insurance products under its brand and for Toyota Insurance, Lexus Insurance and PowerTorque Insurance brands. We also underwrite commercial dealerships helping to protect property and assets such as building insurance, stock, and bailment.  Adica holds a general insurance licence and an Australian Financial Service Licence (AFSL) Number 443540 / ABN 11 132 524 282. Adica is part of a world-leading insurance and financial service group called MS&AD Insurance Group Holdings Inc., which is made up of two operating entities, Mitsui Sumitomo (MS) and Aioi Nissay Dowa (AD).  MS&AD is one of Japan’s largest non-life insurance companies, with a global network of subsidiaries and branches in 49 countries and regions.  MS&AD expertise and trustworthiness is supported by 128 years of experience, which means you’re insuring with a company you can trust.Adica is proud to be certified as a Family Inclusive Workplace. In 2024, Adica was awarded Small-Medium General Insurance Company of the Year in the Australian Insurance Industry Awards, after placing as a finalist in this category in 2021, 2022 and 2023. Adica has been a Winner of Employer of Choice in the Australian Business Awards in 2023 and 2024.",1986,128,"Melbourne, Victoria, Australia",,,Melbourne,,,,,,insurance,,,,"Car Insurance,Claims,Customer Support,Claims Specialist Team,National Repair Network,Strategic Partnerships,Product Development,Smart Mobility Technology,Brand Product Management,In-life Guest Management,Retail Car Insurance,Commercial Dealership,Brand Protection,Risk & Governance,Actuarial Services & Product Development,Finance,Partnership & Promotions,Operations Management,Managing Human Resource",51-200,,,,,,,,,
StateCover Mutual,https://www.linkedin.com/company/statecover-mutual-limited,https://www.linkedin.com/company/5704629,statecover.com.au,"StateCover Mutual is the only specialist provider of workers compensation, safety and wellbeing solutions tailored to the unique and evolving needs of local government. We provide Members with expertise, support, and services to keep your people safe, well and working.  ",,101,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,insurance,,,,"Workers compensation insurance,Wellbeing,Safety,Mutual organisation,Specialist insurer,Local government experts",51-200,,,,,,,,,
Peoplecare Health Insurance,https://www.linkedin.com/company/peoplecare,https://www.linkedin.com/company/904141,peoplecare.com.au,"Peoplecare puts people at the centre of health insurance. Our promise is to help our members improve their health through every stage of their lives and guide them through their health care options when they need us most.  Peoplecare is a national not-for-profit health insurer. We have been helping our members access healthcare and health programs since 1953. If you are looking for health insurance or want to, give us a call on 1800 808 700 or visit our website peoplecare.com.au ",1953,157,"Coniston, New South Wales, Australia",,,Wollongong,,,,,+611800808690,insurance,,,,"Health Insurance,Health Programs,Dental & Eyecare,Online eyecare store,Not for profit,Member Owned,Private Health Insurance,Hospital Cover,Extras Cover,Broader Health Cover",51-200,https://www.facebook.com/Peoplecare/,,,,,,,,
Police Health & Emergency Services Health,https://www.linkedin.com/company/policehealth,https://www.linkedin.com/company/6596688,policehealth.com.au,"The Police Health Limited, a not-for-profit private health insurer – looking after 100,000 members of the police, emergency services and frontline health services community as well as their families across Australia.Focused on providing cover like no other to enhance the health and wellbeing of those who protect our community, our cover is of exceptional quality and value. Just ask any one of our members!Police Health was first established in 1935 by Police for Police. In 2016, we established Emergency Services Health to meet a need from the emergency services community for an equally authentic and tailored health insurance offer.  Today, Police Health Limited operates as one Fund, under the two brand Police Health and Emergency Services Health.For enquiries, please contact: Police Health1800 603 603enquiries@policehealth.com.auwww.policehealth.com.auEmergency Services Health1300 703 703enquiries@eshealth.com.auwww.eshealth.com.au  ",,65,"Adelaide, South Australia, Australia",,,Adelaide,,,,,,insurance,,,,"Health & Wellbeing for Police,Health & Wellbeing for Emergency Services,Members Own Private Health Insurance,Health Insurance,Health & Wellbeing for Paramedics,Health & Wellbeing for Nurses,Health & Wellbeing for Doctors,Private Health Insurance,Health Cover,Health & Wellbeing for Allied Health,Health & Wellbeing for Firefighters,Health & Wellbeing for State Emergency,Health & Wellbeing for Water Rescue",51-200,,,,,,,,,
Health Partners,https://www.linkedin.com/company/health-partners,https://www.linkedin.com/company/6616712,healthpartners.com.au,"We’re on our member’s side and have been looking after SA’s health for over 85 years. As a not-for-profit health fund, we’re passionate about our mission to improve the health and wellbeing of our members and our community.  As well as providing great value health insurance, Health Partners own and operate SA’s largest private Dental practice, and have our own Optical stores. Members have the choice to be looked after by our team of clinical experts or choose their own provider. Health Partners members also enjoy generous benefits at our wide network of participating pharmacies and physiotherapists across South Australia. We’ve been awarded Australia’s Most Satisfied Customers by Canstar, 6 years running.Find out more at healthpartners.com.au ",,185,"Adelaide, South Australia, Australia",,,Adelaide,,,,,,insurance,,,,Health Insurance,51-200,,,,,,,,,
MBF,https://www.linkedin.com/company/mbf,https://www.linkedin.com/company/9973,mbf.com.au,,,407,,,,,,,,,,insurance,,,,,201-500,,,,Mimecast,,,,,
Latrobe Health Services,https://www.linkedin.com/company/latrobehealth,https://www.linkedin.com/company/1092033,latrobehealth.com.au,"Latrobe Health Services is an Australian-owned not-for-profit private health insurer established in 1951. We’re known for good old-fashioned service to members and being a health fund that gives back to its community.Latrobe Health Services is one of Australia’s largest not-for-profit private health insurers providing cover to more than 81,000 Australians.Latrobe Health exists solely for the benefit of our members, providing choice for those needing to access health care.",1951,94,"Newborough, Victoria, Australia",,,Newborough,,,"32 mcdonald st, morwell, victoria, australia, 3840",3840,+611300362144,insurance,,,,"private health insurance,hospital cover,extra cover,Health Insurance,Health Care,Health Cover,Hospital and Extras Insurance,Australian Health Insurance ,Health Care Cover,Regional Health Insurance,Not-for-profit,Community Focused,Members Health Fund Alliance",51-200,https://www.facebook.com/LatrobeHealthServices,"health care, health insurance, notforprofit, community focused, health cover, private health insurance, hospital cover, health care cover, extra cover, hospital & extras insurance, australian health insurance, regional health insurance, members health fund alliance",,"Route 53, Outlook, Mobile Friendly, Mimecast, Microsoft Office 365, Microsoft Application Insights, Mailchimp Mandrill, Google Tag Manager, Google Analytics, EPiServer, DotNetNuke, CloudFlare Hosting, Bootstrap Framework, Atlassian Cloud, ASP.NET",,,,,
Cowan Restoration Group,https://www.linkedin.com/company/cowan-restoration-group-pty-ltd,https://www.linkedin.com/company/3522182,cowangroup.com.au,"Cowan Restoration Group is one of Australia’s leading restoration Companies with offices throughout Australia, it was founded in 2002 and is proudly Australian owned and operated. Cowan provides professional fire and water damage restoration services including:• small and large projects• domestic and commercial work• 24 hours, 365 days a yearCowan offer the highest standards of service, at competitive rates, with an emphasis on friendly customer service and rapid response to events.",,54,"Waterways, Victoria, Australia",,,Braeside,,,,,,insurance,,,,"Restoration,Industrial Restoration,Mould Restorer,Laser Cleaning,Catastrophe Services ,24/7 Emergency Services,Fire Damage Restoration,Media Blasting Services,Water Damage Restoration,Electronics Restoration,Mechanical Restoration,Structural Damage Restoration",51-200,,,,,,,,,
AB Phillips,https://www.linkedin.com/company/abphillips,https://www.linkedin.com/company/1192747,abphillips.com.au,"AB Phillips delivers insurance and risk minimisation solutions to businesses and individuals nation-wide. The breadth of our service offering, combined with our client service model means we're able to offer a diverse product suite, complemented by review and advisory services.With more than 40 years’ experience, our clients range from private individuals through to Top 500 corporate businesses and listed companies.Backed by AUB Group (ASX:AUB), which ranks among the top insurance broking and risk services groups in Australia, the group manages over $2.5 billion in GWP (gross written premiums) and more than $700m in FUM (funds under management).We value long-term relationships built over time.  We are a person-to-person business with an emphasis on integrity, trust and value added service.  Contact us on 1300 242 136 or visit us at abphillips.com.au.BUSINESS CLIENTSGeneral InsuranceWorkers Compensation and Risk ServicesHuman ResourcesWE’RE THERE WHEN YOU NEED USOur support team including our claims team is there to protect clients'​ interests, minimise exposure and take personal responsibility.  ",,72,"Moorabbin, Victoria, Australia",,,Moorabbin,,,,,,insurance agencies and brokerages,,,,"People Management,insurance",51-200,,,,,,,,,
Cerno,https://www.linkedin.com/company/cerno,https://www.linkedin.com/company/2270018,streamgroup.com.au,"Cerno and Stream have completed our financial merger and the Cerno brand will be retired. We look forward to continuing to share our journey with you at https://www.linkedin.com/company/stream-claims-services and http://streamgroup.com.au  for news and updates.Cerno was one of the largest claims and risk services organisations in Australia and is now part of Stream Claims Services. We provide fast, professional assistance. Our national network of offices and professional staff means that our people are close by no matter where a claim or loss occurs. We offer customer focussed, flexible, customised claims solutions for our clients.Cerno was formed when MYI Australia and Freemans merged to become MYI Freemans on 1 September 2009. The company was rebranded as 'Cerno' from 1 July 2011. It merged with Stream Claims Services in February 2015.'Cerno' is Latin for 'resolve and determine' and as this is what we do everyday, we decided to adopt it as our name.",,75,"Artarmon, New South Wales, Australia",,,Artarmon,,,"ground floor, suite 3, 407 pacific highway, artarmon, nsw 2064, au",2064,,insurance,,,,Claims & Risk Services,51-200,,"claims, risk services, claims risk services, claims amp risk services",,,,,,,
Elders Insurance,https://www.linkedin.com/company/elders-insurance,https://www.linkedin.com/company/2387933,eldersinsurance.com.au,"Thank you for visiting. For assistance, please contact your Elders Insurance Agent, as this page isn't regularly monitored. If you're unhappy with our products or services, you can submit a complaint at https://www.eldersinsurance.com.au/complaints.Elders Insurance has been operating for more than 100 years and we’ve built our reputation as a reliable and customer-led insurance provider. Our Agents live and work locally in more than 200 locations across Australia and we’re passionate about providing personalised service, local knowledge and commitment to local communities.Visit www.eldersinsurance.com.au for more information on our business.See our Terms of Use: https://brnw.ch/socialmediahouserulesSee our Privacy Policy: https://brnw.ch/privacypolicyElders Insurance (Underwriting Agency) Pty Limited is owned by QBE, one of Australia’s largest general insurers.",1880,386,"Adelaide, South Australia, Australia",,,Adelaide,,,"400 king william street, adelaide, south australia, australia",5000,+61135622,insurance,,,,"Personal Insurance ,Business Insurance ,Car Insurance,Commercial Motor Insurance ,Liability Insurance ,Professional Liability ",201-500,"https://twitter.com/elders_mildura, https://facebook.com/eldersinsurance",,150000000,"reCAPTCHA, Ubuntu, Mobile Friendly, Microsoft Office 365, Google Tag Manager, Google Places, Google Maps, Google Analytics, Apache, Amazon AWS, Akamai DNS",,,,,
GIO Workers Compensation,https://www.linkedin.com/company/gio-workers-insurance,https://www.linkedin.com/company/68372850,gio.com.au,"For more than 85 years GIO has protected Australian businesses and their workers and currently provides workers compensation insurance to more than 70,000 employers across the country.GIO aims to help its workers compensation customers minimise their workers compensation costs by providing market-leading claims and injury management and assisting customers to reduce injury rates through WHS excellence.GIO promotes outstanding professionalism within the personal injury insurance industry and is a major thought leader in key emerging issues, such as the ageing workforce and the National Disability Insurance Scheme (NDIS).GIO is also committed to improving the quality of life for all Australians by raising awareness of injury prevention and injury care issues within the community. In addition to the NSCA Foundation, GIO also partners with organisations such as Youngcare and Wheelchair Sports NSW.",,82,"Millers Point, New South Wales, Australia",,,Sydney,,,,,,insurance,,,,,51-200,,,,,,,,,
