company_name,company_link,company_id,company_domain,company_about,company_founded,company_size,company_location_1,company_location_2,company_location_3,company_city_1,company_city_2,company_city_3,company_address,company_postal_code,company_phone,company_industry_1,company_industry_2,company_industry_3,domain_status,company_specialties,company_size_category,social_fields,keywords,annual_revenue,technologies,funding_events,total_funding,last_funding_round_date,last_funding_stage,company_email
Maxlife Care,https://www.linkedin.com/company/maxlife-care,https://www.linkedin.com/company/19111918,maxlifecare.com.au,"Maxlife Care is a provider of premium disability and aged care services. Maxlife Care led by a team of dedicated doctors, experienced support workers and support team who will partner with you to provide quality, caring and personalised services to meet your needs.",2018,101,"St Leonards, New South Wales, Australia",,,St Leonards,,,,,+611800100629,individual and family services,,,,"NDIS,Aged Care,Disability,Disability Care,NDIS Provider,Doctor Led,Independent Living,SIL,SDA,Respite,Supported Independent Living",51-200,https://www.facebook.com/maxlifecare/,"disability, ndis, independent living, aged care, ndis provider, disability care, respite, sil, sda, supported independent living, doctor led",,,,,,,
Chris Barnard Health,https://www.linkedin.com/company/chrisbarnardhealth,https://www.linkedin.com/company/3673059,chrisbarnardhealth.com,"For over 14 + years, Chris Barnard Health has been dedicated to supporting individuals in need of care. ",,66,"Caulfield East, Victoria, Australia",,,Malvern East,,,,,,hospitals and health care,,,,"Aged Care Staffing,Home and community care staffing,Recruitment of General Practitioners,Nurses,Personal Care Workers,ACFI,NDIS,Home Care,Facility Managers",51-200,,,,,,,,,
Hunter Primary Care Limited,https://www.linkedin.com/company/hunter-primary-care-limited,https://www.linkedin.com/company/6590196,hunterprimarycare.com.au,"Hunter Primary Care (HPC) is a not-for-profit organisation located in Newcastle NSW.We support people to live a healthy life by delivering a range of health services to the Newcastle and Hunter community via a network of trusted health professionals.Our services include -• Aboriginal Health and Wellbeing including care coordination and psychology services• General Health and Wellbeing including GP Access After Hours, Aged Care Emergency (ACE) and primary care coordination for individuals with chronic illness• NDIS services including support coordination, Level 2 and Level 3 specialist support coordination, and allied health including Dietitians, Occupational Therapists, Exercise Physiologists and Registered Nurses• Mental Health and Wellbeing including headspace Newcastle, psychosocial support, aftercare, and psychology services for children, adults, the elderly and alcohol and other drugs (AOD)At Hunter Primary Care, our focus is on you.We Listen. Care. Connect.• Listen: We understand everyone’s health care journey is different.• Care: We deliver quality primary health, mental health and after hours care, through collaboration with our network of health professionals.• Connect: We link you with services and supports to give you the skills, choice and control to manage your physical and mental wellbeing.For information on all services we offer, visit www.hunterprimarycare.com.au",,121,"Warabrook, New South Wales, Australia",,,Warabrook,,,,,+61249252259,"health, wellness and fitness",,,,,51-200,https://www.facebook.com/hunterprimarycare/,,,,,,,,
MQ Health,https://www.linkedin.com/company/mq-health,https://www.linkedin.com/company/14622739,mqhealth.org.au,"About MQ HealthMQ Health is an Australian first – a fully integrated, university-led academic health campus bringing together world-class clinical care, teaching and research.Born out of Macquarie University’s strategy: “Our University: A Framing of Futures”, MQ Health brings together Macquarie University Hospital, Macquarie University Clinics, Macquarie University Faculty of Medicine and Health Sciences and clinical components of Macquarie University Faculty of Human Sciences. By integrating these various components, our centre builds on the success of integrated approaches to patient care, discovery and continuous learning in the United States, Europe and Asia.This integrated approach enables us to deliver holistic, innovative and world-class patient care and treatment. We know that the best patient care is delivered in environments where the latest research and innovations and discoveries are applied in treatment, delivering real impact where it matters most. Our clinical care is informed directly by world-renowned research, with our dedicated health professionals acting as teachers and learners simultaneously, inspiring others to innovate for better patient and community outcomes, enhanced student experiences and high-impact research.At MQ Health we unite our outstanding clinicians, renowned researchers and passionate, dynamic teachers to lead the development of health and medical education and practice in Australia, and the world. ",,124,,,,,,,,,,hospitals and health care,hospital and health care,,,,51-200,,,,,,,,,
Prince of Wales Private Hospital,https://www.linkedin.com/company/prince-of-wales-private-hospital,https://www.linkedin.com/company/5869267,princeofwalesprivatehospital.com.au,"Prince of Wales Private Hospital offers comprehensive care and services in a modern and well-equipped facility.24-hour medical cover supports the clinical services and our Intensive Care Unit is staffed by experienced specialised nurses and medical officers.Our Hospital has been recognised for providing high quality, patient-focused care since its opening in 1997.We recognise the integral and important role we play as part of our community.Prince of Wales Private Hospital’s health care team are happy to help patients with concerns and questions about their stay, as well as planning resources for after-hospital recuperation.The staff at Prince of Wales Private Hospital are dedicated to ensuring the safety, comfort and well being of our patients is looked after",,151,"Randwick, New South Wales, Australia",,,Randwick,,,,,,hospitals and health care,,,,,51-200,,,,,,,,,
Hessel Group,https://www.linkedin.com/company/hessel-group,https://www.linkedin.com/company/4792780,hesselgroup.com.au,"Hessel Group has been providing quality care, support and education for 25 years and is an approved provider for both In-Home Care and the NDIS.Hessel Group provides:- Home-based Care for families including nanny, educators and babysitters and a Mobile Creche for all types of functions, events and businesses.- Allied Health & Behaviour Support: physiotherapy, speech therapy, occupational therapy, psychology, behaviour support therapy, counselling and social work. We have a full suite of services to assist our clients within our clinics at Fullarton or Welland and in the community. - Disability Support - at home and in the community, allowing our clients to live their best lives with as much support as is required 24/7.- Registered Training Organisation (RTO) - Enhance Training 40387 providing accredited education in the social care sector courses include:  > CHC30121 - Certificate III in Early Childhood Education and Care  > CHC50121 - Diploma of Early Childhood Education and Care  > CHC33015 - Certificate III in Individual Support (Ageing or Disability)  > CHC43115 - Certificate IV in Disability  > CHCSS00114 - Entry into Care Roles Skill Set* Safe Environments for Children and Young People - Through Their EyesWork With Us!! Visit this page on our website to see our current opportunitiesCollaborative. Committed. Creative.",,72,"Fullarton, South Australia, Australia",,,FULLARTON,,,,,,individual and family services,,,,"Corporate Childcare Services,Training Facility for Education in Children Services,Professional Development,Nanny,Babysitting,In-home care,Mobile Creche,Disability services,Disability,Training,Childcare,Children,Families,Not for profit,Nanny services,Babysitting services,Education service,psychology,Speech Therapy,Physiotherapy,Behaviour Support,Allied Health",51-200,,,,,,,,,
Apunipima Cape York Health Council,https://www.linkedin.com/company/apunipima-cape-york-health-council-limited,https://www.linkedin.com/company/8199087,apunipima.org.au,Apunipima Cape York Health Council is an Aboriginal Community Controlled Health Organisation.We provide comprehensive Primary Health Care and Social Emotional Wellbeing Services to eleven Cape York communities.We are proud and passionate about the work we do in some of Australia’s most remote and beautiful locations.For more information please visit our website - www.apunipima.org.auAboriginal and Torres Strait Islander people should be aware the videos and images shown on this channel may contain images of deceased persons.,1994,101,"Mooroobool, Queensland, Australia",,,Bungalow,,,"186 McCoombe St, Bungalow, Queensland 4870, AU",4870,740377100,hospitals and health care,hospital and health care,,,"Family Health,Healthy Lifestyles,Social Emotional Wellbeing,Comprehensive Primary Health Care,Aboriginal Community Controlled Health,Population Health,Research",51-200,"https://twitter.com/Apunipima, https://www.facebook.com/Apunipima/","research, healthy lifestyles, population health, family health, social emotional wellbeing, comprehensive primary health care, aboriginal community controlled health",,"WordPress.org, Outlook, Mobile Friendly, MailChimp, Joomla, Google Tag Manager, Google Plus, Google Font API, Google Apps, Google Analytics, Gmail, Facebook Like Button, Apache, Amazon AWS",,,,,
Rembrandt Living,https://www.linkedin.com/company/rembrandtliving,https://www.linkedin.com/company/18057500,rembrandtliving.org.au,"Rembrandt Living offers high-quality, down-to-earth Social, Home Care, Residential (Rembrandt Court), and Respite Services that have been enjoyed by people of all cultures, not just the Dutch, for over 25 years. The Rembrandt difference comes directly from our Dutch roots and values which we simply describe as “Gezellig”. It means warm and welcoming. It is where people are friendly and use straightforward language and old fashioned manners. Everyone is known by their name and almost family-like. We are proudly a small, not-for-profit provider with staff that is truly dedicated to the well-being of our residents and clients.",,66,"Oaklands Park, South Australia, Australia",,,Oaklands Park,,,,,,hospitals and health care,,,,,51-200,,,,,,,,,
Mayflower Group,https://www.linkedin.com/company/themayflowergroup,https://www.linkedin.com/company/17963199,mayflower.org.au,"The Mayflower Group is a leading, not-for-profit, provider of residential aged care services, home care, and independent seniors living. We currently have aged care facilities in Brighton, Reservoir, and Pascoe Vale. Mayflower residential aged care facilities provide permanent care, respite care, dementia care, and palliative care. Our care teams are committed to providing high quality, holistic care options that meet the needs of our residents and their families. We provide engaging programs and amenities that help residents maintain independence and community engagement. For older people suffering with dementia, each facility has a dedicated memory support unit that provides them with a safe and nurturing environment. Care is tailored to each person. We get to know each resident and their stories, finding out what makes them who they are. This way we can find opportunities to brighten every day for them. Mayflower Home Care provides a comprehensive range of aged care support at home across Melbourne and the Mornington Peninsula, through home care packages and private home nursing. Some of the services our Home Care team provides are personal care, cleaning, gardening, meals, nursing, companionship, and in-home respite. Home Care enables seniors to age safely and comfortably in their own home.Situated among beautiful, lush gardens, Mayflower Brighton retirement living is a welcoming and vibrant senior community. Offering luxury retirement apartments, residents also have access to first-class recreational facilities and organised lifestyle activities. Our dedicated independent living coordinator also organises regular group activities and social events for residents.Mayflower has been providing aged care for over 60 years, focusing on providing responsive and innovative services that enhance independence, wellbeing, and lifestyle of seniors. Our vision is simple, care without compromise. We deliver this through a team of experienced and dedicated staff.",1962,95,"Brighton East, Victoria, Australia",,,Brighton East,,,7 Centre Rd,3187,1300522273,hospitals and health care,hospital and health care,,,"Health,Health Care,Aged Care,Dementia Care,Home Care,Independent Seniors Living,Care Homes",51-200,,"health care, health, care homes, home care, dementia care, aged care, independent seniors living",,,,,,,
Wilson Medic One,https://www.linkedin.com/company/medic-one,https://www.linkedin.com/company/2603368,wilsonmedicone.com.au,"For more than 50 years, the name Wilson and its success has been achieved through superior performance and the strength of our relationships. Building on its core strengths of customer service, financial security and specialist staff Wilson has developed into a reliable and innovative provider of integrated services throughout the Asia Pacific Region.Wilson Medic One is Australia’s premier provider of specialised patient transport and nationally accredited emergency medical education services. Wilson Medic One provides world class medical  and support services.  ",,78,"Ascot, Western Australia, Australia",,,Belmont,,,,,,public health,"health, wellness and fitness",,,"Emergency Medical Education,Event Medical Support,Emergency Medical Services,Patient Transport services,First aid training,Remote Medical Services,Turnkey Solutions",51-200,,,,,,,,,
Friendly Society Private Hospital,https://www.linkedin.com/company/friendly-society-private-hospital,https://www.linkedin.com/company/3303531,thefriendlies.org.au,"The Friendly Society Private Hospital is more than a world-class, 142 bed surgical and medical facility set in stunning Central Queensland. At the heart of The Friendlies is a team of 400+ medical, nursing, support and allied health professionals, committed to the health, safety and well-being of every member of the Bundaberg and the Wide Bay Burnett communities. For almost 70 years, our not-for-profit approach has allowed us to invest in the very best medical equipment and staff, while staying true to our patient promise of providing the friendliest, highest quality healthcare in Australia.We not only provide total quality care to our patients but just importantly to our staff. This has led the ‘Friendlies’ to become a leading employer of choice locally, nationally and in many cases internationally. It is our friendly and open culture together with an ongoing commitment to staff development, training and empowerment that grants us this title.Some of the many benefits of joining the Friendlies are:*Competitive wage rates & Salary Packaging*Ongoing education and professional development*Flexible working hours and family-friendly rostering*Close availability to professional daycare*Friendly open and progressive culture*Modern facilities and advanced technology*Employee Wellness Program incl. free selected vaccinations*Annual awards for Innovation, Excellence and Service",,121,"Walkervale, Queensland, Australia",,,Bundaberg,,,,,,hospitals and health care,,,,"Health,Allied Health,Cardiac,Oncology,Surgery,Pharmacy,Foundation,Cath Lab,Physiotherapy,Occupational Therapy,Anaesthetics,Coronary Care,Day Surgery,Ear, Nose and Throat,Bariatric Surgery,Pathology,Plastic Surgery,Rheumatology,Urulogy,Gynaecology",51-200,,,,,,,,,
Southern Cross Care Tasmania,https://www.linkedin.com/company/scctas,https://www.linkedin.com/company/23732440,scctas.org.au,"Southern Cross Care (Tasmania) Inc. is a wholly Tasmanian aged care provider with over 50 years’ experience. We deliver a range of home care services, independent retirement living, residential or respite care that are tailored to meet the needs of the older people in our community. We go to great lengths to recruit dedicated, focused and industry experienced people for all aspects of our business. We invest in ongoing training and development to enable our staff to provide the best possible support for all our residents and clients, after all, they are the ones we are working for.",1972,160,"Lenah Valley, Tasmania, Australia",,,New Town,,,"85 creek rd, new town, tasmania 7008, au",7008,+61361461800,hospitals and health care,hospital and health care,,,"Aged Care,Family & Community Care,Home Care,Independent Living,Respite Care,Ageing in Place",51-200,,"family, home care, respite care, independent living, aged care, community care, ageing in place",,,,,,,
First Choice Care,https://www.linkedin.com/company/first-choice-care,https://www.linkedin.com/company/1204816,firstchoicecare.com.au,"The nursing agency where you matter!Find your next role, or the right healthcare professionals, across Australia with First Choice Care’s friendly and supportive team who always put you first.We’re the agency that partners with healthcare workers and businesses to bring a personal, human touch to recruitment. You’ll have a dedicated point of contact who understands your healthcare facility’s needs and uses our large pool of nurses, midwives, and AINs to send you the right people. So, you can fill shifts or permanent positions with reliable, high-quality, and experienced healthcare professionals when you need them.Get in touch with our team today on 1300 307 241 or at the website link below. ",,253,"Runcorn, Queensland, Australia",,,Eight Mile Plains,,,,,,hospitals and health care,,,,"Nursing,Healthcare,Aged Care,Hospitals,Home Care",201-500,,,,,,,,,
Diversitat,https://www.linkedin.com/company/diversitat,https://www.linkedin.com/company/114967,diversitat.org.au,"We have been around since 1976 and haven’t stopped growing ever since. From our beginnings as a migrant resource centre we have expanded our range of services and programs throughout our region and beyond. Today we operate across 10 sites delivering a range of services including Settlement, Training and Education, Youth Programs, Community Services including Financial counselling, Disability, Aged Support, 94.7 Pulse Radio, My Maintenance Crew and manage the famous annual cultural street event - Pako Festa . We aim “to empower individuals and communities to reach their full potential”. We act and behave on a daily basis according to our values of “Dignity, Respect and Acceptance”, with our clients and amongst each other. These values are a key part of our identity, what brings us together and makes us successful at what we do.",,111,"Geelong West, Victoria, Australia",,,Geelong West,,,,,,individual and family services,,,,"Diversitat Training (RTO),Pako Festa,Settlement Services and Community Development,Arts & Events,Aged Support,94.7 The Pulse,Youth Education",51-200,,,,,,,,,
Community Bridging Services (CBS) Inc.,https://www.linkedin.com/company/community-bridging-services,https://www.linkedin.com/company/3505592,communitybridgingservices.org.au,"With over 25 offices around the state, CBS Inc. is proud to be the only South Australian not-for-profit organisation that works alongside the NDIS to provide individually tailored Day Options, Recreation, Education and Employment programs for people with disabilities, illnesses or disadvantage.",,129,"Adelaide, South Australia, Australia",,,ADELAIDE,,,,,,individual and family services,,,,"Community Concierge,Recreation Skill Development,NDIS,Social Enterprise,Disability Employment Services",51-200,,,,,,,,,
Synergy Radiology,https://www.linkedin.com/company/synergy-radiology-pty-ltd,https://www.linkedin.com/company/30909939,synrad.com.au,"Synergy Radiology is a trustworthy and successful provider of radiology services offering advanced imaging technologies and outstanding and personalised expert services.  Founded by award-winning radiologists, our team of radiographers and radiologists are hand-picked for their exemplary training and experience in all diagnostic modalities and sub-specialties.  Our MRI and CT services include CT angiographies, cardiac CT scans and virtual colonoscopies while we also have X-ray,  mammography, nuclear medicine, CT bone mineral density (BMD), DEXA, OPG,  cone beam dental tomography and comprehensive high resolution ultrasound services. We also offer a full range of interventional procedures under CT or ultrasound guidance, including spinal corticosteroid injections (facet joint, peri-neural and epidural), musculoskeletal and joint injections and biopsies (breast, thyroid, lung, lumps/lymph nodes, bone, organs).",,106,"Sydney, New South Wales, Australia",,,Sydney,,,"66-70 auburn rd, auburn, new south wales, australia",2144,+61288833284,medical practices,medical practice,,,"radiology,medical imaging,diagnostic imaging,graduates",51-200,,"radiology, medical imaging, graduates, diagnostic imaging",44763000,"WordPress.org, Typekit, Mobile Friendly, Hotjar, Google Tag Manager, Google Apps, Gmail, Facebook Widget, Facebook Login (Connect), Facebook Custom Audiences, Apache",,,,,
Lifeview Residential Care,https://www.linkedin.com/company/lifeview-residential-care,https://www.linkedin.com/company/4824114,lifeview.com.au,"Lifeview is a leading Victorian provider of residential aged care services. Operating mainly throughout the south eastern suburbs of Chelsea, Cranbourne, Emerald and Wheelers Hill, Lifeview focuses on quality of life for those entrusted into its care.An award winning aged care provider Lifeview offers its residents lifestyle choices in a supportive, homely, residential environment. Residents also enjoy peace of mind and live well through exceptional care, entertainment and dining experiences.Our Philosophy - Your loved one deserves the best in life. It's our privilege to help them to live the possibilities.At Lifeview is trusted, respected, resident focused, inclusive and innovative.Lifeview homes are designed to help people live active lives with plenty of social activities and community involvement. This, coupled with our exceptional care and warm, welcoming environment, is what Lifeview is all about.Our dynamic leadership team, led by Director Peter Reilly OAM, is committed to providing a level of service that's a world away from the traditional nursing home model. Our 4 core L.I.F.E Principles: Laugh, Integrity, Focus, Engage, support our philosophy and guide everything we do from the way we manage staff and services to how we communicate and interact with our residents.Lifeview is an equal opportunity employer and welcomes all people into its homes. Lifeview is Rainbow Tick accredited and LGBTI friendly for elders and staff.",,75,"Carnegie, Victoria, Australia",,,Carnegie,,,,,,hospitals and health care,,,,"aged care,residential aged care,respite",51-200,,,,,,,,,
Assured Home Care,https://www.linkedin.com/company/assured-home-care,https://www.linkedin.com/company/7968434,assuredhomecare.com.au,"As a registered NDIS provider in Metropolitan Adelaide and Regional Whyalla, Assured Home Care are Locally Owned and Community Minded. ",2008,86,"Mile End, South Australia, Australia",,,Mile End South,,,,,+61883742444,home health care services,hospitals and health care,,,"NDIS,Disability,Accommodation,Respite,Personal Care,In home care,Emergancy Respite,Support Coordination,Plan Management,Therapies,Garden and Home Maintenance,SIL,Transport",51-200,https://www.facebook.com/profile.php,,,,,,,,
Gippsland Southern Health Service,https://www.linkedin.com/company/gippsland-southern-health-service,https://www.linkedin.com/company/6957745,gshs.com.au,"Gippsland Southern Health Service (GSHS) is the major public healthcare provider in the South Gippsland Shire.The health service has a number of sites across the Shire including the Korumburra Hospital, Leongatha Hospital, along with Residential Aged Care homes Alchera House and Hillside Lodge in Korumburra and Koorooman House in Leongatha.Based at Leongatha and Korumburra, but servicing the wider area of the South Gippsland Shire, Gippsland Southern Health Service (GSHS) offers a broad range of acute, residential and primary health services and employs approximately 500 staff. Created as a result of the amalgamation of Korumburra District Hospital and Woorayl and District Hospital in 1992, Gippsland Southern Health Service provides a comprehensive range of Specialist General, Acute, Aged and Residential, Allied Health and Community Services to the residents of the Shire of South Gippsland.Gippsland Southern Health Service is funded primarily through the Victorian Department of Health and the Commonwealth Department of Health and Ageing.  It operates under the direction of the Minister for Health, Minister for Aged Care state-wide and nationally the Minister for Health and the Minister for Ageing.  GSHS relies on the generosity of patients and clients (past and present), individual donors, community groups and corporate supporters to supplement government funding in order to ensure that vital improvements are made to benefit patient care.  The Leongatha Hospital of GSHS undertook an entire rebuild opening in December 2013.",,134,"Mardan, Victoria, Australia",,,Leongatha,,,,,,hospitals and health care,,,,"Healthcare,Residential Aged Care,Community Health,Hospital Services",51-200,,,,,,,,,
Westhaven Ltd,https://www.linkedin.com/company/westhaven-ltd,https://www.linkedin.com/company/18021008,westhaven.org.au,"Westhaven has been supporting families, adults and young people in our community for over 60 years, through our focus on quality and flexible disability services such as social support, living arrangements and employment opportunities.We support adults and children with a wide range of disabilities to live life the way they choose.Based in Dubbo, Broken Hill and Orange, in the heart of NSW, Australia, we are a not for profit, non-government, community-based organisation and registered charity.",1957,171,"Dubbo, New South Wales, Australia",,,Dubbo,,,"32 hawthorn st, dubbo, new south wales, australia, 2830",2830,1800246423,individual and family services,,,,"Community participation,Life skills and drop-in support,ADE,Day Program,Australian Disability Enterprise (ADE)",51-200,https://www.facebook.com/westhaven.dubbo/,"community participation, respite, supported employment, disability support services, accommodation support, life skills & dropin support",23714000,"reCAPTCHA, WordPress.org, Shutterstock, ShareThis, Outlook, Mobile Friendly, Mimecast, Microsoft Office 365, Hotjar, Google Tag Manager, Google Maps (Non Paid Users), Google Maps, Google Font API, Google Cloud Hosting, Google Apps, Google Analytics, Gmail, Apache",,,,,
FSG Australia,https://www.linkedin.com/company/fsg-australia,https://www.linkedin.com/company/2698440,fsg.org.au,"FSG Australia (FSGA) is a Queensland based not-for-profit community and Registered Training Organisation (RTO - National Provider Number 31296). We have been operating since 1979 and offer innovative community services in:  disability, mental health, aged care services, family services, children’s services and foster parenting throughout South East Queensland.The central FSGA philosophy and approach that we call Human Rights in Practice (HRP) recognizes that when fundamental human rights such as choice, respect and feeling valued are not met, it is understandable that people often react in ways that may be perceived as challenging.Our Mission: Our mission is to provide innovative, responsive and quality community services through our commitment to Freedom, Social Justice and Growth for all people.Our Vision: Our vision is for a community that connects with all people and is free of social injustice.",,139,,,,,,,,,,individual and family services,,,,,51-200,,,,,,,,,
Swan Hill District Health,https://www.linkedin.com/company/swan-hill-district-health,https://www.linkedin.com/company/3780176,shdh.org.au,"Our public health service employs approximately 630 staff and services a population of around 35,000 people. We are located on the Murray River in rural Victoria 344 km north west of Melbourne.",1860,178,"Kunat, Victoria, Australia",,,Swan Hill,,,"48 splatt st, swan hill, victoria, australia, 3585",3585,+610350339300,hospitals and health care,hospital and health care,,,"emergency,Community Care,aged care,health promotion,dentist,GP Practice,Nursing,Doctors,Operations,volunteers,youth services,headspace,counselling,dialysis,cancer services,chemotherapy,allied health,physiotherapy,allied health,dietetics,speech pathology,podiatry,community rehabilitation,sub acute",51-200,"https://twitter.com/SwanHillHealth, https://facebook.com/SwanHillDistrictHealth","physiotherapy, nursing, operations, health promotion, doctors, dentist, counselling, youth services, dialysis, volunteers, podiatry, emergency, aged care, allied health, community care, chemotherapy, dietetics, speech pathology, gp practice, headspace, sub acute, cancer services, community rehabilitation",,,,,,,
Extended Families Australia,https://www.linkedin.com/company/exdended-families-australia,https://www.linkedin.com/company/6576470,extendedfamilies.org.au,"Living with a disability can be difficult – it can feel isolating, like life is going on around you, without you.  Extended Families Australia exists to challenge that – we’re a group of people who believe that having joy in your life and being a part of your community is important for everyone.Extended Families Australia is a not-for-profit incorporated organisation that facilitates positive connections between children and young adults with disabilities, their families and the community.We are committed to providing quality personalised support, currently helping over 800 individuals and their families across Melbourne through our team of 195 staff and 45 volunteers.We recognise the challenges that a family can face raising a child with a disability and understand the support needed to help young people with a disability connect with their community and reach their potential.  We provide children and young adults with a disability and their families, companionship, friendship and practical assistance in their day-to-day lives through our range flexible support options including:·         NDIS Support Coordination·         NDIS Plan Management·         LinC - inclusion support and skill development.         ExtendAble online groups and other inclusion focused social skills groups and activities. ·         Parent and Peer Support GroupsOur programs facilitate positive connections within the community, seeking to widen social networks, promote inclusion, empower individuals and strengthen the bonds people have within their communities.We are a registered disability service provider and accredited NDIS Provider. ",,99,"Coburg, Victoria, Australia",,,Coburg,,,,,,individual and family services,,,,"Supporting Families of children with special needs in Melbourne (and outer areas),Friendship Groups,Volunteer and Family Match Program,My Time Play Groups,Support Coordination,Plan Management,Individual support,NDIS,Support for Vietnamese Community,Support for Chinese Community,Disability Services,Disability Support,Autism,Social Inclusion,Volunteerism,Families,Recreation,Friendship",51-200,,,,,,,,,
Victorian Virtual Emergency Department,https://www.linkedin.com/company/vvedau,https://www.linkedin.com/company/96079358,vved.org.au,"The Victorian Virtual Emergency Department (VVED) is available to all Victorians, 24 hours a day, seven days a week.You can receive emergency care from trained doctors and nurses, from anywhere in Victoria. We also offer interpreter services to ensure effective communication.To access the VVED, please visit: vved.org.au",,55,"Epping, Victoria, Australia",,,Epping,,,,,,public health,,,,,51-200,,,,,,,,,
The Skin Hospital,https://www.linkedin.com/company/the-skin-hospital,https://www.linkedin.com/company/3714489,skinhospital.edu.au,"The Skin Hospital is an independent, self funded organisation dedicated to benefiting those who suffer from diseases of the skin.  Specialists undertake a full range of services for the diagnosis and management of skin conditions, including skin cancer. In addition, The Skin Hospital provides an extensive range of cosmetic procedures and services under the supervision of dermatologists and dermatology nurses.",1976,79,"Surry Hills, New South Wales, Australia",,,Darlinghurst,,,"121 Crown St, Darlinghurst, New South Wales 2010, AU",2010,+61283533000,hospitals and health care,hospital and health care,,,"Medical Research Centre,Mohs Surgery,Dermatology,Dermatopathology,Cosmetic Surgery,Allergy Testing,Clinical Trials,Acne Treatment,Skin Cancer Treatment",51-200,https://www.facebook.com/theskinhospital,"dermatology, clinical trials, cosmetic surgery, acne treatment, skin cancer treatment, mohs surgery, allergy testing, dermatopathology, medical research centre",27516000,"WP Engine, Outlook, Nginx, Microsoft Office 365, MailChimp SPF, Google Cloud Hosting",,,,,
Tresillian Family Care Centres,https://www.linkedin.com/company/tresillian-family-care-centres,https://www.linkedin.com/company/7935881,tresillian.org.au,"Tresillian is a non-for-profit organisation that assists close to 80,000 Australian families in the early years of their child's life. The Tresillian service offers families struggling with a baby, toddler or pre- schooler, advice, education & support from child & family health nurses & allied health professionals. We help parents gain confidence in their new roles as mums & dads & teach new parents about routines in breastfeeding, sleep, settling & nutrition.Tresillian has 16 Family Care Centres across New South Wales, Victoria and the ACT NSW, with around 240 staff, mostly nurses, providing both statewide & Local Health District services.Services include:• Residential Inpatient Units at Canterbury, Willoughby & Nepean with a total of 84 beds (for both parents & their babies). Residential stays are 4 nights/5 days.• Day Stay Units at Canterbury, Wollstonecraft & Nepean where parents visit for the day with their baby, for face-to face-counselling & advice.• Outreach Services (Home Visiting) at Canterbury & Wollstonecraft offering a service to families in the Inner West & the Lower North Shore of Sydney.• A Parent’s Help Line (from 7am to 11pm),1300 2 PARENT (1300 272 736) used by parents throughout Australia & overseas. This free service offers practical parenting advice as well as emotional support for parents with small children.• www.tresillian.org.au offers a range of information for parents & a referral pathway for health professionals.• Parenting groups are facilitated by experienced staff (nurses, social workers & psychologists) for parents in the community & at residential services. These programs are designed to improve family functioning, promote self-care & an understanding of childhood development.",,100,"Belmore, New South Wales, Australia",,,Belmore,,,,,,hospitals and health care,,,,"Toddler behaviour,Guidance on Infant feeding,Counselling on adjustment to parenting,Postnatal depression & Anxiety support,Bottle-feeding,Baby's daily routine,Introducing solids,Unsettled babies,Play and your baby,Returning to the workforce after Maternity Leave,Baby Development Milestones,Nappy rash,Bathing Baby,Baby Massage,Preparing for a new baby,Advice on settling a newborn,Newborn routines,Breastfeeding advice,Toilet training your toddler,Preparing your child for Childcare",51-200,,,,,,,,,
UPA Aged Care Solutions,https://www.linkedin.com/company/upa-of-nsw-ltd,https://www.linkedin.com/company/77147339,upa.org.au,"UPA is a forward-looking, consumer-focused aged care organisation built on the solid foundations of 80 years of Christian commitment. UPA welcomes all comers, in keeping with our philosophy that every person has the right to live in peace and dignity, with respect and security, irrespective of age. Our purpose is to offer care of the highest possible standard.",,128,"North Sydney, New South Wales, Australia",,,"NSW Regions - Sydney, Sydney North, Hunter, North Coast, Riverina Murray, Central West & West",,,,,,non-profit organizations,hospitals and health care,,,"Residential Care,Home Care Services,Retirement Villages,Aged Care,Dementia specific care,Respite care",51-200,,,,,,,,,
At Home Care,https://www.linkedin.com/company/athomecareaus,https://www.linkedin.com/company/28712028,athomecare.au,"At Home Care is a complex care disability support provider that helps individuals achieve their lifestyle goals. Our team specialises in providing care for individuals with spinal cord injuries, acquired brain injury, and other neurological disabilities. We are a registered National Disability Insurance Scheme (NDIS) provider, and our services are available 24/7. Our in-home care services cater to a wide range of needs, from complex high care, including private in-home care and nursing services, to social support, daily living assistance, and community access. We are committed to providing you with the support you need to live independently and with dignity. At Home Care prides itself on being a highly reputable and accomplished NDIS provider, approved and trusted by various government organisations and specialist disability programs.We are an approved provider for the following bodies and programs:•	National Disability Insurance Scheme (NDIS), Nation-wide•	Insurance Commission of Western Australia (ICWA), Western Australia•	Catastrophic Injury Support Scheme (CIS), Western Australia•	Transport Accident Commission (TAC), Victoria•	Ventilator Dependent Quadriplegic Community Care Program (VDQCCP), Western Australia•	Provision of Community Support for Medically Complex Children (Children and Adolescent Health Services), Western Australia",,126,"Herdsman, Western Australia, Australia",,,Osborne Park,,,,,,hospitals and health care,,,,"Disability Care,In Home Support,Nursing Support,Complex Care,Paediatric Care,Catastrophic Injuries Support (CIS) ,Acquired Brain Injury (ABI),Spinal Cord Injury,24/7 clinical nursing support,Ventilator Dependent Quadriplegics (VDQs),Traumatic Brain Injury",51-200,,,,,,,,,
